playerID,adjusted_salary,age,career_length,bats,throws,POS,teamName,career_OPS,career_PA,Career_R,Career_H,Career_HR,career_RBI,Career_BB,Career_SO,Career_IBB,career_TB,career_WAR
betanyu01,1188000.0,31.0,8.0,R,R,SS,Milwaukee Brewers,0.673,4278,437,1057,80,457,143,435,10,1573,-2.35
lutzza01,646853.0,27.0,1.0,R,R,3B,New York Mets,0.641,37,3,7,0,2,6,11,0,9,0.0
walteza01,646800.0,23.0,0.0,B,R,OF,Washington Nationals,1.069,9,2,3,0,1,1,0,0,5,0.12
cozarza01,656700.0,27.0,2.0,R,R,SS,Cincinnati Reds,0.68,1256,152,294,29,101,57,221,2,458,4.72
almonzo01,646800.0,24.0,0.0,B,R,OF,New York Yankees,0.576,113,9,25,1,9,6,19,0,32,-0.43
paganan01,10890000.0,31.0,7.0,B,R,OF,San Francisco Giants,0.756,2958,402,757,46,295,220,426,16,1139,16.59
ellisaj01,4615000.0,33.0,6.0,R,R,C,Los Angeles Dodgers,0.694,1544,123,315,28,157,191,279,18,457,6.640000000000001
pierzaj01,10725000.0,37.0,16.0,L,R,C,Boston Red Sox,0.744,7120,754,1867,177,837,283,829,65,2812,23.72
polloaj01,659100.0,26.0,2.0,R,R,OF,Arizona Diamondbacks,0.768,862,113,219,17,70,61,139,2,345,6.4
altheaa01,650000.0,23.0,0.0,R,R,OF,Philadelphia Phillies,0.0,5,0,0,0,0,0,2,0,0,0.01
hicksaa01,659750.0,24.0,1.0,B,R,OF,Minnesota Twins,0.606,538,59,94,9,45,60,140,0,146,1.09
hillaa01,14300000.0,32.0,9.0,R,R,2B,Arizona Diamondbacks,0.752,5355,649,1321,145,611,360,721,19,2089,23.87
almonab01,652470.0,25.0,1.0,B,R,OF,Seattle Mariners,0.636,302,29,66,5,24,18,81,0,97,0.94
dunnad01,19500000.0,34.0,13.0,L,R,OF,Chicago White Sox,0.854,8328,1097,1631,462,1168,1317,2379,122,3371,17.939999999999998
duvalad01,650000.0,25.0,0.0,R,R,OF,San Francisco Giants,0.576,77,8,14,3,5,3,20,0,25,-0.35
eatonad02,664300.0,25.0,2.0,L,L,OF,Chicago White Sox,0.74,918,135,231,6,62,74,142,0,320,5.68
jonesad01,17060576.0,28.0,8.0,R,R,OF,Baltimore Orioles,0.781,4487,601,1169,169,577,195,871,11,1928,25.03
larocad01,15600000.0,34.0,10.0,L,L,1B,Washington Nationals,0.812,5845,711,1363,243,838,600,1274,67,2437,14.85
lindad01,9100000.0,30.0,8.0,L,L,1B,Toronto Blue Jays,0.793,3726,429,931,146,519,273,709,26,1589,8.49
mooread01,650000.0,30.0,5.0,R,R,C,San Diego Padres,0.55,283,19,53,6,20,12,82,2,82,-0.3999999999999999
rosalad01,975000.0,31.0,6.0,R,R,2B,Texas Rangers,0.636,1101,106,223,24,99,84,228,2,337,1.97
hechaad01,2860000.0,25.0,2.0,R,R,SS,Miami Marlins,0.617,1289,93,303,6,91,60,214,6,399,-0.1399999999999999
nietoad01,650000.0,24.0,0.0,B,R,C,Chicago White Sox,0.636,118,8,25,2,7,8,38,0,36,-0.31
beltrad01,22100000.0,35.0,16.0,R,R,3B,Texas Rangers,0.816,10001,1256,2604,395,1384,686,1453,98,4379,77.1
gonzaad01,28414286.0,32.0,10.0,L,L,1B,Los Angeles Dodgers,0.863,6331,823,1635,262,966,634,1100,135,2796,38.38
pujolal01,29900000.0,34.0,13.0,R,R,1B,Los Angeles Angels,0.991,9241,1514,2519,520,1603,1115,906,286,4672,96.93
callaal01,6337500.0,31.0,8.0,B,R,3B,Oakland Athletics,0.7,3695,371,887,51,354,322,331,19,1231,10.42
escobal02,3900000.0,27.0,6.0,R,R,SS,Kansas City Royals,0.648,3198,347,782,21,252,134,429,12,1037,10.06
deazaal01,5525000.0,30.0,7.0,L,L,OF,Chicago White Sox,0.733,2176,277,524,38,189,165,455,8,787,6.99
avilaal01,5395000.0,27.0,5.0,L,R,C,Detroit Tigers,0.752,2226,225,470,62,269,285,587,12,776,10.64
gordoal01,14625000.0,30.0,7.0,L,R,OF,Kansas City Royals,0.78,4396,565,1044,121,475,419,908,27,1693,28.39
guerral01,5200000.0,27.0,0.0,R,R,OF,Los Angeles Dodgers,0.154,13,0,1,0,0,0,6,0,1,-0.33
hassaal01,650000.0,26.0,0.0,R,R,OF,Boston Red Sox,0.347,9,1,1,0,0,1,5,0,1,-0.1
preslal01,664950.0,28.0,4.0,L,L,OF,Houston Astros,0.694,1092,114,265,23,79,54,203,1,404,1.49
riosal01,17550000.0,33.0,10.0,R,R,OF,Texas Rangers,0.762,6518,845,1680,165,762,385,1050,24,2649,28.63
ramiral03,12350000.0,32.0,6.0,R,R,SS,Chicago White Sox,0.719,4377,509,1127,99,480,211,519,13,1648,21.98
amarial01,664430.0,25.0,3.0,L,R,SS,San Diego Padres,0.615,1218,112,262,15,109,70,176,7,376,1.51
casilal01,650000.0,29.0,8.0,B,R,2B,Baltimore Orioles,0.633,1893,225,419,12,157,130,246,0,561,3.84
soriaal01,24700000.0,38.0,15.0,R,R,OF,New York Yankees,0.819,8395,1152,2095,412,1159,496,1803,68,3874,28.56
marteal01,650000.0,25.0,1.0,R,R,OF,Arizona Diamondbacks,0.518,162,12,26,2,13,10,46,0,42,-1.17
solisal01,650000.0,26.0,2.0,R,R,C,Tampa Bay Rays,0.0,11,0,0,0,1,0,6,0,0,-0.36
craigal01,3575000.0,29.0,4.0,R,R,OF,St. Louis Cardinals,0.782,1925,233,494,58,293,136,368,4,780,6.53
ethiean01,20150000.0,32.0,8.0,L,L,OF,Los Angeles Dodgers,0.821,4916,582,1238,145,629,470,847,64,2008,19.08
simmoan01,1485714.0,24.0,2.0,R,R,SS,Atlanta Braves,0.669,1416,137,330,27,124,84,136,6,488,11.39
brownan02,699458.0,29.0,3.0,R,R,OF,New York Mets,0.671,362,37,72,14,45,28,101,0,128,-0.15
lamboan01,650000.0,25.0,1.0,L,L,OF,Pittsburgh Pirates,0.655,72,7,17,1,3,3,19,0,26,-0.15
mccutan01,9695833.0,27.0,5.0,R,R,OF,Pittsburgh Pirates,0.883,3819,548,986,128,462,445,646,39,1642,32.65
rominan01,655200.0,28.0,4.0,B,R,SS,Detroit Tigers,0.561,447,43,95,2,23,29,97,0,110,0.94
susacan01,650000.0,24.0,0.0,R,R,C,San Francisco Giants,0.792,95,13,24,3,19,7,28,0,41,0.71
blancan01,650000.0,30.0,10.0,B,R,2B,Philadelphia Phillies,0.643,707,69,164,4,50,35,83,5,218,1.11
martean01,650000.0,30.0,9.0,R,R,3B,Arizona Diamondbacks,0.634,940,86,186,21,99,67,180,1,306,-1.03
parrian01,650000.0,28.0,3.0,B,R,SS,Oakland Athletics,0.531,280,18,43,2,14,31,78,8,60,-0.0199999999999999
wilkian01,650000.0,25.0,0.0,L,R,1B,Chicago White Sox,0.364,45,2,6,0,2,2,22,0,8,-0.57
gosean01,650000.0,23.0,2.0,L,L,OF,Toronto Blue Jays,0.633,616,71,129,5,36,47,170,0,183,1.5499999999999998
reckean01,656942.0,30.0,3.0,R,R,C,New York Mets,0.625,419,42,74,14,50,33,135,1,135,1.83
rendoan01,3510000.0,24.0,1.0,R,R,3B,Washington Nationals,0.788,1077,151,269,28,118,89,173,5,429,6.88
rizzoan01,1996428.0,24.0,3.0,L,L,1B,Chicago Cubs,0.795,1827,213,405,71,215,197,351,16,717,9.95
richaan01,650000.0,30.0,3.0,B,R,OF,New York Yankees,0.731,21,4,7,0,1,1,3,0,7,0.08
ramirar01,19679144.0,36.0,16.0,R,R,3B,Milwaukee Brewers,0.84,8470,1055,2186,369,1342,602,1170,55,3803,32.7
alcanar01,650000.0,22.0,0.0,B,R,OF,Chicago Cubs,0.621,300,31,57,10,29,17,93,0,102,0.56
cabreas01,13000000.0,28.0,7.0,B,R,SS,Cleveland Guardians,0.739,4071,495,973,87,451,312,695,14,1488,21.15
perezau01,650000.0,25.0,1.0,R,R,C,St. Louis Cardinals,0.5,2,0,0,0,0,1,1,0,0,-0.03
jacksau01,7800000.0,27.0,4.0,R,R,OF,Detroit Tigers,0.738,3230,466,794,46,248,269,758,7,1165,20.18
rominau01,682240.0,25.0,3.0,R,R,C,New York Yankees,0.528,181,19,34,1,11,9,46,0,47,-0.8099999999999999
garciav01,663000.0,23.0,2.0,R,R,OF,Chicago White Sox,0.722,497,57,126,14,63,26,113,2,189,-0.2
uptonbj01,18265000.0,29.0,10.0,R,R,OF,Atlanta Braves,0.724,5091,636,1090,139,508,531,1344,20,1792,13.85
paulsbe01,650000.0,26.0,0.0,L,R,1B,Colorado Rockies,0.919,66,8,20,4,10,2,19,1,36,0.61
reverbe01,2535000.0,26.0,4.0,L,R,OF,Philadelphia Phillies,0.664,2026,235,555,2,109,86,185,3,647,5.78
zobribe01,9100000.0,33.0,8.0,B,R,2B,Tampa Bay Rays,0.783,4478,565,1016,114,511,542,701,23,1651,35.34
burnsbi02,650000.0,24.0,0.0,B,R,OF,Oakland Athletics,0.334,6,4,1,0,0,0,0,0,1,-0.07
butlebi03,11050000.0,28.0,7.0,R,R,1B,Kansas City Royals,0.808,4811,502,1273,127,628,427,697,54,1938,12.5
hamilbi02,650000.0,23.0,1.0,B,R,OF,Cincinnati Reds,0.656,633,81,148,6,49,36,121,0,209,3.25
abreubo01,1040000.0,40.0,18.0,L,R,OF,New York Mets,0.87,10081,1453,2470,288,1363,1476,1840,115,4026,60.17
wilsobo02,650000.0,31.0,6.0,R,R,C,Arizona Diamondbacks,0.592,451,36,82,8,37,34,76,1,126,1.37
glennbr01,650000.0,27.0,0.0,R,R,OF,Toronto Blue Jays,0.192,16,0,1,0,0,1,5,0,1,-0.39
millebr02,663130.0,24.0,1.0,L,R,SS,Seattle Mariners,0.691,746,88,162,18,72,58,147,2,262,3.45
barnebr02,651300.0,28.0,2.0,R,R,OF,Colorado Rockies,0.651,863,91,193,17,75,41,256,0,291,1.84
beltbr01,3770000.0,26.0,3.0,L,L,1B,San Francisco Giants,0.791,1487,174,354,45,168,144,352,12,591,8.66
crawfbr01,728000.0,27.0,3.0,L,R,SS,San Francisco Giants,0.669,1810,172,393,26,178,157,351,23,582,8.48
guyerbr01,651560.0,28.0,3.0,R,R,OF,Tampa Bay Rays,0.686,344,46,78,6,30,17,62,0,114,1.84
hicksbr01,682500.0,28.0,4.0,R,R,2B,San Francisco Giants,0.568,340,43,45,11,30,40,119,3,91,0.24
mossbr01,5330000.0,30.0,7.0,L,R,OF,Oakland Athletics,0.786,2130,265,468,91,298,203,551,16,869,5.73
phillbr01,14408333.0,33.0,12.0,R,R,2B,Cincinnati Reds,0.743,6154,777,1530,174,755,350,876,29,2395,25.26
penabr01,1137500.0,32.0,9.0,B,R,C,Cincinnati Reds,0.65,1569,119,375,23,146,75,178,5,523,-0.0299999999999999
ryanbr01,2600000.0,32.0,7.0,R,R,SS,New York Yankees,0.609,2769,293,581,19,195,193,454,9,780,15.28
boescbr01,1040000.0,29.0,4.0,L,L,OF,Los Angeles Angels,0.721,1619,188,381,47,190,105,314,9,613,2.0200000000000005
morelbr01,650000.0,27.0,4.0,R,R,3B,Pittsburgh Pirates,0.6,710,71,148,13,58,40,129,1,214,0.6500000000000001
gardnbr01,7280000.0,30.0,6.0,L,L,OF,New York Yankees,0.736,2864,425,659,40,235,286,532,3,971,23.21
hayesbr01,819000.0,30.0,5.0,R,R,C,Kansas City Royals,0.605,428,42,84,10,31,22,133,6,142,-1.0
jacksbr01,650000.0,25.0,2.0,L,R,OF,Arizona Diamondbacks,0.63,147,14,21,4,9,23,60,0,41,-0.04
lawribr01,670930.0,24.0,3.0,R,R,3B,Toronto Blue Jays,0.749,1431,167,345,43,157,95,234,2,555,12.67
doziebr01,702000.0,27.0,2.0,R,R,2B,Minnesota Twins,0.715,1670,217,355,47,170,156,307,1,585,8.57
mccanbr01,22100000.0,30.0,9.0,L,R,C,New York Yankees,0.809,4892,521,1185,199,736,446,707,62,2030,26.41
roberbr01,2600000.0,36.0,13.0,B,R,2B,New York Yankees,0.756,6253,850,1527,97,542,609,844,26,2263,29.52
holtbr01,650000.0,26.0,2.0,L,R,2B,Boston Red Sox,0.687,636,83,157,4,43,44,116,0,208,1.73
conrabr01,650000.0,34.0,6.0,B,R,3B,San Diego Padres,0.66,515,57,92,19,73,43,166,3,179,-0.6000000000000001
holadbr01,652600.0,26.0,2.0,R,R,C,Detroit Tigers,0.583,217,25,47,1,17,10,42,0,59,-0.1099999999999999
brentbr01,650000.0,25.0,0.0,R,R,OF,Boston Red Sox,0.693,26,5,8,0,2,0,9,0,10,0.15
harpebr03,2795000.0,21.0,2.0,L,R,OF,Washington Nationals,0.816,1489,210,356,55,149,155,318,8,609,9.93
poseybu01,14661111.0,27.0,5.0,R,R,C,San Francisco Giants,0.861,2455,287,673,83,352,224,324,28,1063,23.04
croncj01,650000.0,24.0,0.0,R,R,1B,Los Angeles Angels,0.739,253,28,62,11,37,10,61,0,109,-0.06
gindlca01,650000.0,25.0,1.0,L,L,OF,Milwaukee Brewers,0.739,178,17,35,5,14,24,30,1,61,0.0399999999999999
josepca01,650000.0,28.0,0.0,R,R,C,Baltimore Orioles,0.618,275,22,51,9,28,17,69,0,87,1.35
maybica01,6630000.0,27.0,7.0,R,R,OF,San Diego Padres,0.674,2068,273,461,32,150,158,472,8,683,8.04
ruppca01,650000.0,25.0,1.0,R,R,C,Philadelphia Phillies,0.53,78,5,15,0,8,5,24,0,20,-0.2799999999999999
crawfca02,27439286.0,32.0,12.0,L,L,OF,Los Angeles Dodgers,0.77,6898,971,1868,132,744,363,1015,23,2802,40.36
beltrca01,19500000.0,37.0,16.0,B,R,OF,New York Yankees,0.847,9398,1392,2322,373,1376,971,1507,95,4064,67.62
corpoca01,656890.0,30.0,5.0,B,R,C,Houston Astros,0.636,659,53,134,17,63,38,165,5,208,0.8600000000000001
gonzaca01,14207142.0,28.0,6.0,L,L,OF,Colorado Rockies,0.871,3107,483,828,136,457,245,694,35,1466,19.39
gomezca01,9100000.0,28.0,7.0,R,R,OF,Milwaukee Brewers,0.734,3364,466,797,91,344,191,762,6,1286,20.39
pegueca01,655525.0,27.0,3.0,L,L,OF,Kansas City Royals,0.624,229,18,42,9,28,11,89,3,81,-0.3899999999999999
penaca01,650000.0,36.0,13.0,L,L,1B,Texas Rangers,0.808,5893,745,1146,286,818,817,1577,51,2287,25.47
quentca01,12350000.0,31.0,8.0,R,R,OF,San Diego Padres,0.831,3247,416,702,154,491,298,516,10,1349,10.49
riverca02,650000.0,26.0,0.0,R,R,3B,Boston Red Sox,1.911,8,1,4,1,3,1,0,0,9,0.1
ruizca01,11050000.0,35.0,8.0,R,R,C,Philadelphia Phillies,0.763,3371,347,795,63,367,334,385,59,1190,20.85
santaca01,4810000.0,28.0,4.0,B,R,1B,Cleveland Guardians,0.809,2761,322,569,98,336,431,497,24,1012,16.95
triunca01,650000.0,24.0,2.0,R,R,SS,Los Angeles Dodgers,0.423,87,6,13,1,6,2,20,0,19,-0.94
mcgehca01,1430000.0,31.0,6.0,R,R,3B,Miami Marlins,0.724,2732,267,653,65,359,225,453,14,988,2.5500000000000003
blackch02,651300.0,27.0,3.0,L,L,OF,Colorado Rockies,0.759,1129,141,304,28,111,45,170,6,451,2.12
culbech01,650000.0,25.0,2.0,R,R,3B,Colorado Rockies,0.579,360,29,73,5,37,16,92,3,104,-2.12
headlch01,13682500.0,30.0,7.0,B,R,3B,San Diego Padres,0.756,3944,426,923,93,418,406,893,25,1422,21.28
utleych01,19500000.0,35.0,11.0,L,R,2B,Philadelphia Phillies,0.858,6335,926,1569,228,886,603,923,55,2683,62.25
darnach01,650000.0,27.0,3.0,R,R,SS,Pittsburgh Pirates,0.507,157,21,31,0,7,4,38,0,41,-0.54
figgich01,1170000.0,36.0,12.0,B,R,3B,Los Angeles Dodgers,0.712,5360,708,1298,35,403,540,832,6,1707,22.04
coghlch01,1040000.0,29.0,5.0,L,R,OF,Chicago Cubs,0.744,2014,247,492,30,158,173,346,10,728,0.0100000000000001
colabch01,656500.0,30.0,1.0,R,R,1B,Minnesota Twins,0.648,401,31,78,13,56,34,124,1,133,-0.79
davisch02,13455000.0,28.0,6.0,L,R,1B,Baltimore Orioles,0.815,2842,374,647,156,432,239,882,34,1260,9.41
denorch01,2925000.0,33.0,9.0,R,R,OF,San Diego Padres,0.725,2154,271,530,38,178,172,352,7,768,10.95
dickech01,650000.0,32.0,6.0,L,L,OF,Cleveland Guardians,0.73,820,105,185,17,66,83,231,1,285,3.32
dominch01,650000.0,27.0,0.0,R,R,OF,San Francisco Giants,0.346,18,1,1,1,2,1,4,1,4,-0.21
getzch01,650000.0,30.0,6.0,L,R,2B,Toronto Blue Jays,0.616,1574,176,352,3,111,111,173,5,433,1.37
gimench01,663000.0,31.0,5.0,R,R,C,Texas Rangers,0.599,508,47,94,6,41,56,125,1,135,-0.1999999999999999
heisech01,2288000.0,29.0,4.0,R,R,OF,Cincinnati Reds,0.721,1452,184,328,50,147,77,331,4,559,4.54
herrmch01,650000.0,26.0,2.0,L,R,C,Minnesota Twins,0.548,276,24,49,4,23,23,71,0,71,-1.37
iannech01,6467500.0,31.0,8.0,R,R,C,Los Angeles Angels,0.771,2758,304,539,90,344,392,630,20,944,13.41
johnsch05,6175000.0,29.0,5.0,R,R,3B,Atlanta Braves,0.738,2476,218,657,55,297,115,601,14,974,1.9200000000000004
nelsoch01,650000.0,28.0,4.0,R,R,3B,San Diego Padres,0.699,901,96,221,16,100,55,203,6,324,-2.62
owingch01,650000.0,22.0,1.0,R,R,SS,Arizona Diamondbacks,0.712,393,39,97,6,31,22,77,1,147,1.77
parmech01,663000.0,26.0,3.0,L,L,OF,Minnesota Twins,0.709,901,74,202,24,85,75,210,1,318,-0.2299999999999999
stewach01,1300000.0,32.0,8.0,R,R,C,Pittsburgh Pirates,0.596,888,76,178,8,61,71,124,6,231,2.08
tayloch03,650000.0,23.0,0.0,R,R,OF,Seattle Mariners,0.693,151,16,39,0,9,11,39,0,47,1.19
valaich01,650000.0,28.0,4.0,R,R,2B,Chicago Cubs,0.633,268,20,59,5,24,13,63,1,87,-0.4399999999999999
youngch04,9425000.0,30.0,8.0,R,R,OF,New York Mets,0.74,4329,539,897,155,486,428,977,14,1638,15.05
bethach01,650000.0,22.0,1.0,R,R,C,Atlanta Braves,0.543,118,7,28,0,9,3,27,0,31,-0.31
colonch01,650000.0,25.0,0.0,R,R,2B,Kansas City Royals,0.864,49,8,15,0,6,3,4,0,22,0.82
vazquch01,650000.0,23.0,0.0,R,R,C,Boston Red Sox,0.617,201,15,42,1,20,19,33,1,54,0.95
walkech02,650000.0,23.0,0.0,R,R,1B,Baltimore Orioles,0.6,19,1,3,1,1,1,9,0,7,-0.17
yelicch01,656500.0,22.0,1.0,L,R,OF,Miami Marlins,0.765,933,128,234,13,70,101,203,4,329,5.4
pennicl01,4225000.0,30.0,6.0,B,R,SS,Arizona Diamondbacks,0.665,2454,258,545,27,190,205,444,6,768,9.54
barmecl01,2600000.0,35.0,11.0,R,R,SS,Pittsburgh Pirates,0.675,3943,410,884,86,399,206,679,30,1368,14.81
robincl01,650000.0,29.0,2.0,L,L,1B,Los Angeles Dodgers,0.517,14,3,3,0,2,1,3,0,3,0.13
crispco01,9750000.0,34.0,12.0,B,R,OF,Oakland Athletics,0.737,5990,812,1447,117,578,502,762,16,2179,29.15
ascheco01,650000.0,24.0,1.0,L,R,3B,Philadelphia Phillies,0.697,613,61,138,15,68,48,145,7,218,0.49
rossco01,12350000.0,33.0,11.0,R,L,OF,Arizona Diamondbacks,0.77,3781,446,902,132,505,279,794,18,1535,13.9
rasmuco01,9100000.0,27.0,5.0,L,L,OF,Toronto Blue Jays,0.751,3039,409,672,116,352,262,767,21,1198,13.82
figueco01,650000.0,27.0,0.0,L,R,2B,Tampa Bay Rays,0.612,49,6,10,0,6,4,4,0,14,-0.1
gilleco01,650000.0,30.0,4.0,R,R,OF,Seattle Mariners,0.624,270,28,56,4,25,21,56,2,80,-0.82
cowgico01,657800.0,28.0,3.0,R,L,OF,Los Angeles Angels,0.645,671,73,147,11,55,52,171,1,206,2.87
gillaco01,665600.0,26.0,6.0,L,R,3B,Chicago White Sox,0.717,1006,101,240,21,101,77,160,8,365,2.42
phelpco01,650000.0,27.0,3.0,B,R,2B,Baltimore Orioles,0.457,126,12,18,2,11,9,29,0,28,-1.24
brownco01,650000.0,28.0,3.0,L,L,OF,Boston Red Sox,0.634,46,6,7,2,4,4,16,0,16,0.39
dickeco01,650000.0,25.0,1.0,L,R,OF,Colorado Rockies,0.882,691,106,187,29,93,53,142,6,336,3.87
hartco01,7800000.0,32.0,10.0,R,R,OF,Seattle Mariners,0.81,4057,546,997,160,529,285,834,15,1763,14.97
spangco01,650000.0,23.0,0.0,L,R,3B,San Diego Padres,0.764,65,7,18,2,9,2,14,0,28,0.24
gentrcr01,1488500.0,30.0,5.0,R,R,OF,Oakland Athletics,0.692,1021,142,246,4,77,73,174,6,312,9.3
adamecr01,650000.0,22.0,0.0,B,R,SS,Colorado Rockies,0.134,15,1,1,0,0,0,5,0,1,-0.23
casalcu01,650000.0,25.0,0.0,R,R,C,Tampa Bay Rays,0.476,84,10,12,0,3,8,23,0,15,-0.11
grandcu01,16900000.0,33.0,10.0,L,R,OF,New York Mets,0.815,5698,853,1285,237,672,593,1308,17,2386,37.35
hernace02,650000.0,24.0,1.0,B,R,2B,Philadelphia Phillies,0.624,256,30,62,1,14,18,59,1,72,-1.11
lemahdj01,651300.0,25.0,3.0,R,R,2B,Colorado Rockies,0.675,1281,127,328,9,96,66,218,13,429,3.1100000000000003
pompeda01,650000.0,21.0,0.0,B,R,OF,Toronto Blue Jays,0.738,43,5,9,1,4,4,12,0,17,0.01
butleda01,650000.0,27.0,0.0,R,R,C,Boston Red Sox,0.618,20,1,4,0,2,1,5,0,7,-0.01
johnsda06,650000.0,34.0,9.0,L,R,1B,Toronto Blue Jays,0.746,1604,178,321,57,201,212,240,8,557,3.59
ugglada01,17091025.0,34.0,8.0,R,R,2B,Atlanta Braves,0.788,5368,747,1127,233,690,607,1301,22,2092,18.75
descada01,1677000.0,27.0,4.0,L,R,2B,St. Louis Cardinals,0.654,1380,145,297,10,111,114,243,17,417,1.16
murphda08,7410000.0,29.0,6.0,L,R,2B,New York Mets,0.752,3081,366,827,48,329,187,402,17,1197,12.07
navada01,723450.0,31.0,4.0,B,L,OF,Boston Red Sox,0.76,1449,179,341,23,162,140,283,5,497,8.15
espinda01,703105.0,27.0,4.0,B,R,2B,Washington Nationals,0.686,1959,212,402,55,176,134,554,14,682,5.609999999999999
santada01,650000.0,23.0,0.0,B,R,OF,Minnesota Twins,0.825,430,70,129,7,40,19,98,0,191,3.75
valenda01,692250.0,29.0,4.0,R,R,3B,Kansas City Royals,0.705,1545,147,378,37,186,85,281,2,583,1.84
worthda01,650000.0,28.0,4.0,R,R,2B,Detroit Tigers,0.588,292,30,60,2,19,23,58,0,77,-0.45
bartoda02,1657500.0,28.0,7.0,L,R,1B,Oakland Athletics,0.721,2085,242,431,30,184,290,348,10,637,8.9
mastrda01,650000.0,28.0,3.0,R,R,OF,Minnesota Twins,0.563,306,34,58,4,24,22,79,0,79,-0.6400000000000001
rufda01,650000.0,27.0,2.0,R,R,1B,Philadelphia Phillies,0.805,447,53,97,20,48,43,135,2,180,0.55
dejesda01,5687500.0,34.0,11.0,L,L,OF,Tampa Bay Rays,0.768,5599,713,1367,94,543,489,786,20,2054,23.33
freesda01,6565000.0,31.0,5.0,R,R,3B,Los Angeles Angels,0.764,2232,245,558,53,285,187,486,3,831,8.4
loughda01,663650.0,28.0,2.0,L,L,OF,Baltimore Orioles,0.7,597,75,147,9,51,29,94,0,215,3.86
murphda07,7150000.0,32.0,8.0,L,L,OF,Cleveland Guardians,0.768,3456,402,848,94,422,296,526,22,1345,10.03
ortizda01,20150000.0,38.0,17.0,L,L,1B,Boston Red Sox,0.926,8851,1267,2159,466,1533,1162,1569,178,4140,46.97
peralda01,650000.0,26.0,0.0,L,L,OF,Arizona Diamondbacks,0.77,348,40,94,8,36,16,60,0,148,1.21
rossda01,4030000.0,37.0,12.0,R,R,C,Boston Red Sox,0.753,2257,224,455,95,273,237,620,17,851,8.42
wrighda03,25128540.0,31.0,10.0,R,R,3B,New York Mets,0.871,6531,907,1702,230,939,713,1201,73,2819,48.58
vicieda01,3640000.0,25.0,4.0,R,R,OF,Chicago White Sox,0.722,1798,200,425,66,211,95,388,3,710,1.14
annade01,650000.0,27.0,0.0,L,R,SS,New York Yankees,0.518,25,3,3,1,3,2,6,0,7,0.19
gordode01,669500.0,26.0,3.0,L,R,2B,Los Angeles Dodgers,0.659,1319,173,335,4,68,68,217,2,424,2.83
youngde03,1300000.0,28.0,8.0,R,R,OF,Baltimore Orioles,0.742,4191,453,1115,107,550,175,755,18,1670,2.84
spande01,8450000.0,30.0,6.0,L,L,OF,Washington Nationals,0.744,4001,529,1023,32,314,346,463,7,1401,24.51
dietrde01,651950.0,24.0,1.0,L,R,2B,Miami Marlins,0.694,416,63,82,14,40,24,94,1,148,0.72
jeterde01,15600000.0,40.0,19.0,R,R,SS,New York Yankees,0.817,12602,1923,3465,260,1311,1082,1840,39,4921,71.29
norride01,656500.0,25.0,2.0,R,R,C,Oakland Athletics,0.728,982,106,211,26,119,112,223,4,336,6.15
jennide01,672100.0,27.0,4.0,R,R,OF,Tampa Bay Rays,0.728,2018,280,442,47,164,190,406,2,713,12.02
mesorde01,682500.0,26.0,3.0,R,R,C,Cincinnati Reds,0.747,1029,107,226,41,142,85,207,13,398,4.32
fowlede01,10205000.0,28.0,6.0,B,R,OF,Houston Astros,0.785,3140,437,726,48,245,391,696,8,1125,11.3
gregodi01,658450.0,24.0,2.0,L,R,SS,Arizona Diamondbacks,0.679,724,83,157,13,57,59,122,8,237,2.79
herredi01,650000.0,20.0,0.0,R,R,2B,New York Mets,0.71,66,6,13,3,11,7,17,0,24,0.14
navardi01,3900000.0,30.0,10.0,B,R,C,Toronto Blue Jays,0.688,3025,279,697,66,312,225,418,19,1025,7.25
santado01,650000.0,21.0,0.0,R,R,OF,Houston Astros,0.056,18,1,0,0,0,1,14,0,0,-0.43
browndo01,715000.0,26.0,4.0,L,L,OF,Philadelphia Phillies,0.72,1544,169,348,49,204,124,281,13,578,0.3999999999999999
kellydo01,1300000.0,34.0,7.0,L,R,OF,Detroit Tigers,0.632,1189,146,248,23,95,90,166,2,359,0.18
lutzdo01,650000.0,25.0,1.0,L,R,OF,Cincinnati Reds,0.523,113,7,23,1,9,4,33,1,31,-0.56
murphdo01,1072500.0,31.0,10.0,R,R,3B,Texas Rangers,0.674,931,102,178,33,119,64,264,3,331,-0.87
solando01,664950.0,26.0,2.0,R,R,2B,Miami Marlins,0.651,1051,88,252,8,90,63,176,4,321,0.4999999999999999
bernido01,650000.0,34.0,6.0,R,R,SS,Minnesota Twins,0.599,77,11,14,0,5,9,18,1,17,0.45
buterdr01,910000.0,30.0,4.0,R,R,C,Los Angeles Dodgers,0.507,733,54,122,8,55,41,139,1,179,-1.82
stubbdr01,5330000.0,29.0,5.0,R,R,OF,Colorado Rockies,0.711,2909,411,643,84,266,249,865,5,1033,9.29
ackledu01,2210000.0,26.0,3.0,L,R,2B,Seattle Mariners,0.675,2013,227,448,36,182,168,365,10,669,8.79
pedrodu01,16737500.0,30.0,8.0,R,R,2B,Boston Red Sox,0.81,5157,723,1371,106,546,473,479,20,2035,41.88
lucased01,663000.0,32.0,1.0,R,R,3B,Miami Marlins,0.625,573,62,135,5,37,34,126,1,171,0.6700000000000002
escobed01,659750.0,25.0,3.0,B,R,3B,Minnesota Twins,0.665,797,93,188,9,56,46,159,1,269,1.39
